customer_id,order_date,product_category,order_value,session_count,pages_viewed,device,payment_method,returned,discount_pct,age_group,region
7683,2023-10-01,Beauty,60.21,3,6,Tablet,Credit Card,0,0,25-34,South
6181,2023-03-15,Fashion,54.31,3,11,Mobile,Wallet,0,0,55+,South
3538,2023-07-28,Sports,78.29,6,9,Mobile,Credit Card,0,0,55+,Central
10488,2024-08-22,Sports,31.59,2,10,Mobile,Credit Card,0,0,55+,Central
3276,2024-04-12,Beauty,68.74,4,6,Desktop,COD,0,10,25-34,West
9194,2023-03-19,Fashion,70.96,4,9,Desktop,Debit Card,0,0,55+,South
10945,2023-07-05,Beauty,7.62,5,5,Mobile,COD,1,5,25-34,South
1910,2024-01-23,Electronics,89.32,2,7,Mobile,UPI,0,0,35-44,North
1306,2023-02-14,Books,14.24,6,10,Mobile,UPI,0,10,25-34,East
7575,2024-07-25,Fashion,101.04,11,10,Desktop,COD,0,15,18-24,Central
5231,2023-03-01,Books,40.2,5,3,Mobile,Credit Card,0,0,25-34,South
7028,2023-12-01,Beauty,48.51,3,6,Mobile,Debit Card,0,10,25-34,East
7658,2023-02-04,Home & Kitchen,115.07,5,4,Mobile,Wallet,0,0,18-24,Central
7336,2023-03-02,Books,29.99,8,6,Mobile,COD,0,0,25-34,Central
10630,2023-06-19,Fashion,33.57,8,7,Desktop,COD,0,0,25-34,South
1872,2024-12-27,Home & Kitchen,77.67,3,4,Tablet,UPI,0,0,18-24,South
2141,2024-05-29,Home & Kitchen,77.2,5,7,Desktop,COD,0,5,25-34,North
1665,2024-10-23,Fashion,93.17,7,7,Mobile,Credit Card,0,0,35-44,East
9400,2024-10-16,Fashion,110.32,4,7,Desktop,Debit Card,0,20,45-54,West
1951,2024-12-12,Fashion,113.2,5,6,Mobile,UPI,0,10,25-34,South
10249,2024-12-20,Fashion,71.97,2,6,Desktop,Credit Card,0,0,45-54,West
5722,2024-11-08,Books,23.09,9,5,Desktop,Credit Card,0,0,35-44,Central
5008,2024-08-01,Home & Kitchen,65.81,4,11,Desktop,COD,0,0,18-24,North
7655,2023-08-05,Electronics,153.59,5,8,Desktop,Debit Card,0,0,55+,West
7190,2024-08-13,Electronics,213.96,2,3,Mobile,UPI,0,0,35-44,South
1771,2023-07-23,Home & Kitchen,110.5,5,5,Mobile,Credit Card,0,25,25-34,North
5030,2023-08-06,Sports,85.43,5,5,Desktop,Credit Card,0,0,18-24,West
8859,2024-11-28,Electronics,99.35,5,9,Desktop,Wallet,0,10,35-44,East
1521,2024-12-18,Home & Kitchen,141.95,6,9,Mobile,Debit Card,0,10,45-54,East
4355,2024-01-26,Sports,83.23,5,6,Desktop,COD,0,0,18-24,North
2400,2024-11-22,Electronics,162.06,4,8,Tablet,UPI,0,5,45-54,South
4723,2024-09-23,Fashion,81.57,7,6,Mobile,Debit Card,1,25,45-54,South
7579,2024-10-26,Sports,52.17,6,7,Mobile,Credit Card,0,5,25-34,East
4247,2023-03-23,Electronics,106.01,2,6,Tablet,Credit Card,1,20,18-24,South
2858,2023-03-15,Books,17.06,4,4,Desktop,Credit Card,0,10,45-54,East
5781,2023-06-07,Home & Kitchen,47.71,3,6,Tablet,UPI,0,0,35-44,East
5064,2024-07-05,Electronics,157.03,4,6,Mobile,Credit Card,0,10,18-24,East
3398,2024-06-16,Electronics,27.91,3,9,Desktop,COD,0,0,18-24,Central
1142,2023-03-07,Home & Kitchen,64.71,2,8,Mobile,Credit Card,0,0,18-24,West
6062,2023-06-12,Beauty,8.51,4,7,Desktop,Debit Card,0,15,18-24,West
4469,2023-08-08,Electronics,134.53,6,6,Mobile,UPI,0,10,45-54,East
4695,2023-03-22,Books,18.29,5,10,Desktop,Credit Card,0,20,25-34,North
1717,2023-08-14,Home & Kitchen,117.51,4,4,Desktop,Wallet,0,0,55+,North
1642,2023-09-07,Fashion,66.88,5,11,Tablet,Debit Card,0,15,25-34,North
3548,2023-05-12,Books,13.78,6,9,Tablet,UPI,0,5,18-24,West
9561,2024-07-06,Electronics,126.77,3,11,Desktop,Debit Card,0,15,18-24,Central
4650,2023-02-11,Home & Kitchen,125.83,4,5,Desktop,Credit Card,0,0,35-44,South
8549,2023-05-06,Home & Kitchen,45.13,3,6,Mobile,Debit Card,0,5,25-34,North
9978,2023-08-04,Home & Kitchen,148.4,5,4,Desktop,Debit Card,0,25,55+,West
1949,2023-07-20,Fashion,70.09,6,6,Tablet,Wallet,0,15,35-44,South
6444,2024-06-29,Beauty,19.26,7,6,Mobile,Credit Card,0,15,35-44,South
1521,2024-02-29,Books,11.71,8,5,Desktop,Wallet,0,15,25-34,North
7632,2023-10-24,Books,26.65,7,13,Mobile,Debit Card,1,5,18-24,West
7048,2024-04-13,Sports,90.67,6,15,Mobile,COD,0,25,18-24,Central
1354,2023-03-03,Toys,41.02,3,7,Desktop,Debit Card,0,15,45-54,North
2482,2024-01-16,Home & Kitchen,83.7,6,8,Desktop,UPI,0,0,45-54,West
10839,2024-08-03,Fashion,57.5,4,8,Desktop,Credit Card,0,0,25-34,East
7994,2023-06-26,Beauty,27.53,8,7,Desktop,Credit Card,0,0,35-44,Central
3215,2023-11-26,Electronics,173.32,4,8,Desktop,Debit Card,0,15,25-34,South
5716,2023-06-09,Home & Kitchen,131.77,5,8,Desktop,UPI,0,0,35-44,South
9619,2023-05-16,Home & Kitchen,79.03,6,7,Mobile,UPI,0,0,55+,South
6821,2024-09-13,Toys,38.67,6,7,Mobile,Debit Card,0,15,25-34,East
3537,2024-01-24,Toys,49.37,3,6,Desktop,Credit Card,0,0,18-24,South
7339,2024-10-03,Beauty,31.66,4,5,Mobile,Wallet,0,10,35-44,East
9736,2024-07-28,Home & Kitchen,93.18,7,12,Mobile,Wallet,0,0,25-34,South
5919,2023-06-13,Home & Kitchen,105.59,7,4,Mobile,UPI,0,0,25-34,South
8075,2024-06-27,Fashion,42.38,7,7,Mobile,Debit Card,0,0,45-54,South
4765,2023-01-22,Sports,33.64,11,9,Mobile,Debit Card,0,5,35-44,South
9850,2023-03-18,Beauty,36.38,4,11,Mobile,UPI,0,0,35-44,Central
8082,2024-07-28,Beauty,53.68,8,11,Mobile,Credit Card,0,0,25-34,North
3827,2024-05-22,Electronics,61.88,9,8,Mobile,Credit Card,0,15,35-44,East
3058,2023-08-12,Fashion,65.81,9,6,Tablet,Credit Card,0,15,25-34,Central
8749,2024-06-23,Home & Kitchen,74.05,8,7,Mobile,Wallet,0,10,25-34,East
1730,2023-10-28,Electronics,136.58,5,5,Desktop,Debit Card,0,0,35-44,North
2832,2023-06-09,Fashion,67.24,4,9,Mobile,Credit Card,0,0,35-44,West
9600,2024-02-29,Electronics,48.24,8,9,Mobile,UPI,0,0,25-34,South
7505,2024-09-22,Toys,51.67,3,7,Mobile,UPI,0,15,18-24,North
8170,2023-04-04,Beauty,25.75,10,13,Mobile,UPI,0,10,18-24,West
5179,2023-07-09,Books,22.9,6,4,Mobile,UPI,0,10,35-44,South
7299,2024-07-17,Fashion,76.86,5,8,Mobile,Credit Card,0,0,55+,South
8830,2024-05-08,Fashion,95.06,3,6,Desktop,UPI,0,0,35-44,South
5802,2024-06-17,Electronics,147.94,6,6,Mobile,Credit Card,0,15,25-34,East
7057,2023-11-03,Home & Kitchen,33.21,6,11,Desktop,UPI,0,5,18-24,North
7615,2024-03-16,Sports,25.46,2,4,Mobile,UPI,0,10,25-34,West
7762,2023-01-13,Electronics,226.49,7,3,Mobile,UPI,1,25,25-34,West
6543,2023-02-23,Electronics,116.44,4,10,Mobile,UPI,0,10,35-44,West
9325,2024-10-04,Fashion,50.94,2,6,Mobile,Wallet,0,0,25-34,North
5883,2024-12-14,Beauty,21.94,2,9,Mobile,Debit Card,0,10,35-44,West
8050,2023-12-05,Sports,59.23,10,6,Mobile,Debit Card,0,10,25-34,North
5959,2024-09-23,Beauty,67.9,4,4,Mobile,Credit Card,1,15,18-24,East
1666,2024-10-18,Home & Kitchen,81.04,3,9,Mobile,UPI,0,15,25-34,North
1276,2024-09-04,Electronics,101.53,4,9,Mobile,Wallet,0,0,18-24,Central
1881,2023-06-06,Beauty,56.78,2,5,Mobile,UPI,0,10,45-54,South
3060,2024-05-10,Electronics,5.0,3,11,Mobile,UPI,0,0,18-24,South
3082,2023-10-21,Fashion,59.77,3,10,Tablet,Debit Card,1,15,55+,North
7702,2023-05-23,Fashion,51.45,3,5,Mobile,Credit Card,0,0,55+,East
10429,2023-09-06,Fashion,53.39,4,8,Desktop,Credit Card,0,0,35-44,West
1158,2023-04-19,Fashion,25.5,4,8,Mobile,Credit Card,0,0,35-44,South
6229,2024-07-06,Beauty,37.65,8,5,Mobile,UPI,0,15,35-44,Central
8956,2023-06-26,Electronics,126.03,4,5,Mobile,COD,0,5,25-34,West
8514,2024-07-26,Sports,43.23,8,5,Desktop,UPI,0,5,45-54,East
8803,2023-03-13,Sports,58.72,5,7,Mobile,Credit Card,0,10,25-34,East
3526,2023-08-24,Home & Kitchen,18.0,5,12,Mobile,Credit Card,0,0,35-44,North
9302,2023-07-29,Electronics,280.56,5,4,Tablet,COD,0,0,35-44,North
8803,2023-06-28,Home & Kitchen,5.0,8,8,Tablet,COD,1,0,18-24,South
7574,2024-11-16,Sports,65.85,6,5,Mobile,Credit Card,0,5,25-34,South
9733,2023-06-06,Fashion,56.03,7,4,Mobile,Credit Card,0,15,18-24,East
2138,2023-12-22,Sports,54.06,4,6,Desktop,Debit Card,0,0,25-34,Central
8257,2024-05-30,Books,18.09,2,7,Desktop,COD,0,15,25-34,East
4283,2024-02-29,Toys,43.9,6,3,Desktop,Debit Card,0,0,55+,North
8762,2024-01-26,Sports,34.79,8,4,Desktop,COD,0,0,25-34,West
8896,2024-02-25,Fashion,17.4,5,3,Mobile,UPI,0,5,25-34,East
3419,2024-04-27,Fashion,47.21,9,4,Desktop,Credit Card,0,25,25-34,East
2756,2024-03-22,Electronics,5.0,6,6,Mobile,Credit Card,0,5,18-24,East
3306,2024-09-15,Electronics,97.43,8,8,Desktop,Wallet,0,5,35-44,Central
8630,2023-12-14,Beauty,31.35,2,6,Mobile,UPI,0,25,25-34,North
7263,2024-08-26,Sports,72.57,4,7,Mobile,UPI,0,0,25-34,North
10167,2023-12-31,Toys,53.08,5,11,Mobile,COD,0,10,35-44,South
6008,2023-01-19,Fashion,67.15,2,8,Mobile,Credit Card,1,0,25-34,West
6247,2023-04-26,Fashion,68.24,2,9,Mobile,UPI,0,0,35-44,North
9914,2023-12-29,Home & Kitchen,56.76,3,7,Mobile,Debit Card,0,5,35-44,South
3570,2023-12-12,Fashion,45.35,5,9,Tablet,Debit Card,0,0,18-24,North
6807,2024-05-01,Fashion,45.91,3,7,Mobile,UPI,0,0,45-54,North
8812,2023-03-18,Sports,66.41,3,9,Desktop,Credit Card,0,20,18-24,East
1324,2024-12-17,Beauty,32.91,3,7,Mobile,Wallet,0,15,35-44,North
8487,2023-08-17,Sports,79.02,3,5,Mobile,COD,0,10,25-34,West
10721,2023-12-03,Home & Kitchen,99.81,1,6,Desktop,Credit Card,0,5,25-34,West
6645,2024-05-08,Home & Kitchen,120.93,5,8,Desktop,Debit Card,0,5,35-44,South
2945,2024-01-31,Beauty,44.41,3,7,Desktop,Debit Card,0,10,25-34,North
5486,2024-07-04,Fashion,67.75,4,9,Desktop,Credit Card,0,10,25-34,East
3430,2024-02-05,Sports,102.43,6,8,Mobile,UPI,0,10,25-34,West
4510,2023-08-02,Electronics,193.24,6,8,Mobile,UPI,0,5,45-54,Central
1845,2023-07-28,Beauty,34.25,3,5,Mobile,COD,0,0,25-34,North
1567,2024-09-25,Beauty,23.31,6,6,Tablet,Wallet,0,15,45-54,North
3179,2024-05-25,Fashion,48.5,5,12,Mobile,Debit Card,1,0,25-34,North
3019,2023-02-22,Beauty,26.75,4,11,Mobile,Credit Card,0,10,35-44,East
4319,2024-08-26,Fashion,62.84,2,6,Tablet,Wallet,0,0,25-34,West
3320,2024-07-11,Home & Kitchen,95.63,7,9,Mobile,Credit Card,0,0,35-44,South
2646,2023-05-14,Beauty,33.5,5,11,Desktop,Debit Card,0,0,25-34,West
4909,2023-03-30,Beauty,34.14,2,6,Desktop,UPI,0,15,25-34,South
9015,2024-02-22,Toys,5.0,8,6,Mobile,Debit Card,1,0,35-44,Central
4420,2023-05-09,Electronics,115.81,6,6,Desktop,UPI,0,0,55+,West
1356,2023-08-31,Home & Kitchen,180.38,8,9,Mobile,UPI,0,10,55+,South
8485,2024-06-30,Sports,101.42,8,5,Mobile,Credit Card,0,10,18-24,North
4081,2024-12-28,Home & Kitchen,122.59,6,4,Mobile,Wallet,0,0,55+,North
3280,2024-11-02,Sports,83.62,7,9,Mobile,Wallet,0,0,35-44,Central
5131,2023-05-14,Fashion,82.25,4,7,Mobile,UPI,0,20,25-34,Central
6123,2024-08-20,Beauty,34.49,7,2,Mobile,Wallet,0,10,18-24,North
8422,2023-11-05,Sports,47.24,9,7,Mobile,Debit Card,0,5,45-54,South
3787,2023-09-09,Sports,111.63,7,6,Mobile,Debit Card,0,0,55+,Central
5209,2024-09-14,Sports,39.43,1,9,Desktop,Debit Card,0,15,25-34,East
7540,2023-03-17,Fashion,71.77,3,7,Desktop,Debit Card,0,10,35-44,South
10389,2024-03-24,Fashion,102.78,10,2,Desktop,UPI,1,0,25-34,North
10470,2023-01-24,Electronics,207.99,5,6,Mobile,UPI,0,10,55+,East
1465,2024-08-25,Electronics,134.56,3,8,Desktop,UPI,0,25,18-24,East
2487,2024-06-25,Home & Kitchen,120.9,3,14,Desktop,COD,0,0,25-34,East
5942,2024-12-01,Toys,38.03,5,7,Desktop,Debit Card,0,25,25-34,West
5597,2023-03-21,Home & Kitchen,75.72,4,4,Mobile,Wallet,0,0,35-44,Central
5536,2023-11-02,Sports,90.74,8,8,Mobile,Debit Card,0,20,18-24,North
1325,2023-06-15,Toys,22.67,7,5,Mobile,Wallet,0,10,25-34,West
10957,2024-12-29,Electronics,63.61,10,14,Mobile,UPI,1,0,25-34,East
5162,2024-06-06,Electronics,135.94,6,6,Tablet,UPI,0,20,18-24,North
1303,2024-08-02,Fashion,44.32,5,11,Mobile,Credit Card,0,5,18-24,Central
6067,2023-04-11,Books,8.35,6,6,Desktop,Debit Card,0,10,25-34,West
6024,2023-09-03,Electronics,151.89,3,7,Desktop,Debit Card,1,10,25-34,Central
8715,2024-07-29,Beauty,31.34,9,8,Tablet,Credit Card,0,0,18-24,Central
10632,2023-04-06,Electronics,92.84,5,6,Desktop,Debit Card,0,0,25-34,West
9340,2024-07-12,Electronics,149.02,5,5,Mobile,COD,0,0,25-34,South
3631,2023-09-08,Fashion,37.25,3,7,Mobile,UPI,0,20,25-34,Central
7391,2023-03-01,Home & Kitchen,117.14,11,7,Mobile,Credit Card,0,10,45-54,Central
9287,2024-03-25,Sports,119.83,6,2,Desktop,Credit Card,0,0,55+,South
3369,2023-10-21,Toys,44.82,2,5,Desktop,COD,0,0,25-34,South
1528,2024-10-08,Sports,58.03,4,6,Tablet,Debit Card,0,20,25-34,East
5675,2023-05-18,Electronics,174.59,3,5,Mobile,Credit Card,0,5,35-44,West
2663,2024-09-15,Books,14.65,4,7,Desktop,COD,0,15,35-44,Central
4364,2024-02-10,Fashion,75.99,2,7,Tablet,Debit Card,0,25,25-34,South
3341,2023-07-17,Electronics,193.32,5,7,Mobile,Debit Card,0,10,18-24,East
7656,2024-07-22,Home & Kitchen,105.18,2,6,Mobile,Credit Card,0,10,45-54,West
5905,2023-03-06,Fashion,51.15,3,4,Mobile,Credit Card,0,10,25-34,East
9884,2023-05-30,Fashion,76.98,4,4,Mobile,Credit Card,0,10,55+,North
10143,2023-07-26,Electronics,179.49,4,5,Desktop,Debit Card,0,0,25-34,East
6950,2024-12-12,Toys,38.69,5,6,Desktop,Wallet,0,20,25-34,Central
2360,2023-10-25,Beauty,41.44,5,7,Mobile,Credit Card,0,10,35-44,North
6127,2023-03-16,Fashion,34.27,7,7,Desktop,Wallet,1,0,35-44,North
6562,2023-07-04,Sports,81.66,7,4,Mobile,UPI,0,10,25-34,East
9730,2024-02-19,Toys,31.07,9,5,Tablet,Credit Card,0,15,35-44,Central
10011,2023-08-31,Beauty,19.47,4,9,Mobile,Debit Card,0,0,45-54,South
6777,2023-05-08,Books,14.35,3,8,Tablet,UPI,0,0,25-34,West
4925,2024-03-07,Fashion,70.35,7,8,Desktop,Credit Card,0,0,55+,South
9463,2023-08-20,Fashion,48.43,6,10,Mobile,Credit Card,0,15,18-24,North
9001,2023-08-14,Home & Kitchen,61.67,6,7,Desktop,Debit Card,1,0,45-54,West
2028,2023-03-16,Toys,5.89,6,7,Desktop,Credit Card,0,15,35-44,South
7018,2023-01-11,Beauty,57.46,6,6,Mobile,UPI,0,0,35-44,South
2242,2023-06-03,Fashion,33.54,5,6,Mobile,Wallet,0,0,18-24,Central
10333,2023-02-19,Books,20.48,4,6,Mobile,COD,0,15,35-44,South
9784,2024-12-29,Home & Kitchen,64.98,2,12,Desktop,UPI,0,0,35-44,East
8119,2023-01-08,Beauty,44.25,4,11,Mobile,Credit Card,0,0,35-44,North
10797,2024-06-24,Electronics,164.91,4,8,Mobile,UPI,0,0,25-34,East
5210,2023-03-05,Beauty,36.72,3,6,Mobile,COD,0,10,18-24,South
7406,2024-01-26,Fashion,66.7,5,4,Mobile,UPI,0,5,18-24,South
4377,2024-09-23,Electronics,151.15,5,4,Mobile,Debit Card,1,0,55+,West
5071,2024-08-01,Beauty,18.04,6,5,Desktop,COD,0,0,18-24,South
2440,2024-11-04,Fashion,88.96,6,10,Mobile,UPI,0,10,35-44,South
4626,2023-09-12,Beauty,64.31,11,7,Desktop,Debit Card,0,0,45-54,West
1184,2023-01-08,Electronics,97.2,1,3,Desktop,Credit Card,0,0,45-54,South
5996,2023-02-20,Toys,13.32,4,9,Mobile,Wallet,0,10,35-44,North
9412,2024-06-30,Beauty,60.05,3,9,Desktop,Credit Card,0,0,25-34,East
9031,2023-04-25,Fashion,34.27,8,9,Desktop,Debit Card,0,0,25-34,West
6563,2024-09-06,Beauty,60.71,5,6,Mobile,Wallet,0,10,18-24,Central
4188,2023-04-23,Electronics,219.87,2,9,Desktop,UPI,0,0,25-34,South
10285,2023-12-10,Books,18.74,4,5,Tablet,Credit Card,0,0,35-44,South
3945,2024-12-21,Electronics,139.45,4,5,Desktop,Debit Card,1,10,35-44,Central
7765,2023-07-12,Fashion,36.16,2,6,Mobile,UPI,0,0,35-44,North
3474,2024-07-02,Toys,35.92,5,4,Mobile,UPI,0,0,35-44,East
7787,2024-12-06,Electronics,179.46,8,7,Mobile,Wallet,0,5,18-24,Central
9792,2023-09-12,Home & Kitchen,91.59,5,10,Mobile,UPI,0,10,45-54,West
10352,2024-10-06,Electronics,186.74,6,6,Desktop,UPI,0,10,25-34,West
5599,2023-10-02,Books,28.48,4,6,Mobile,COD,0,15,25-34,West
7274,2023-06-17,Fashion,58.87,8,4,Mobile,Debit Card,0,15,18-24,Central
5313,2024-10-05,Fashion,127.69,8,3,Mobile,Debit Card,0,5,25-34,East
3218,2024-08-21,Fashion,70.77,6,5,Mobile,UPI,0,10,45-54,Central
2152,2024-08-12,Fashion,69.56,6,6,Desktop,UPI,0,10,18-24,East
1056,2024-01-03,Toys,40.47,3,5,Desktop,Credit Card,1,10,25-34,North
10396,2024-07-23,Sports,81.33,4,6,Mobile,Wallet,1,0,35-44,South
1143,2023-01-16,Sports,81.17,3,5,Desktop,UPI,0,10,18-24,South
8218,2023-09-24,Electronics,212.74,4,3,Desktop,UPI,0,5,25-34,South
9559,2024-12-20,Fashion,5.0,5,8,Mobile,UPI,0,0,25-34,West
10674,2024-09-16,Books,18.05,4,5,Desktop,Credit Card,0,15,55+,South
7361,2023-10-22,Toys,11.94,7,4,Desktop,Wallet,0,25,35-44,South
1615,2024-06-25,Books,30.91,2,12,Tablet,UPI,0,15,18-24,East
9062,2023-03-10,Fashion,26.18,5,4,Tablet,COD,0,0,35-44,East
6977,2024-11-27,Beauty,27.35,4,4,Mobile,UPI,0,0,55+,West
10780,2023-09-23,Electronics,110.07,6,4,Tablet,Debit Card,0,10,18-24,South
7984,2024-04-01,Sports,36.06,7,8,Mobile,UPI,0,0,25-34,South
9890,2024-05-02,Toys,30.74,5,7,Mobile,Debit Card,1,5,35-44,East
5971,2023-05-24,Toys,5.64,4,5,Mobile,Credit Card,0,0,25-34,Central
6781,2024-04-05,Electronics,241.58,4,10,Desktop,UPI,0,0,45-54,North
1944,2024-11-28,Home & Kitchen,93.51,5,3,Desktop,Credit Card,0,10,25-34,West
10114,2023-03-21,Home & Kitchen,55.62,4,8,Mobile,UPI,1,25,18-24,Central
8078,2023-07-29,Electronics,184.38,6,5,Mobile,UPI,0,10,25-34,West
2746,2024-04-29,Home & Kitchen,90.38,5,8,Desktop,Wallet,0,0,18-24,North
6783,2023-03-12,Books,12.46,6,10,Mobile,Wallet,0,10,55+,Central
10751,2023-02-17,Fashion,76.96,8,10,Mobile,Debit Card,0,20,45-54,South
7907,2023-05-30,Fashion,54.9,6,8,Desktop,Credit Card,0,5,25-34,East
10275,2024-08-09,Electronics,218.01,3,9,Desktop,UPI,1,15,35-44,East
9625,2023-09-26,Toys,28.2,7,6,Mobile,Credit Card,0,0,25-34,West
3926,2023-11-16,Beauty,18.38,8,6,Mobile,Credit Card,0,0,25-34,North
2089,2024-03-17,Beauty,55.62,7,9,Mobile,Credit Card,0,0,35-44,South
3957,2024-12-02,Electronics,136.18,6,7,Tablet,COD,0,10,35-44,South
3612,2023-02-12,Books,19.8,7,9,Mobile,COD,0,10,18-24,East
7047,2024-10-07,Electronics,165.96,6,8,Desktop,Wallet,0,0,35-44,South
7249,2023-04-26,Books,12.15,3,7,Desktop,Debit Card,0,0,25-34,South
4759,2024-01-03,Books,17.66,9,5,Desktop,Credit Card,1,15,18-24,South
8718,2023-06-10,Sports,55.03,5,4,Mobile,Credit Card,0,25,18-24,East
5263,2023-06-25,Fashion,50.52,6,5,Mobile,Debit Card,0,15,25-34,North
2902,2023-04-19,Electronics,224.98,5,17,Mobile,UPI,1,0,35-44,Central
3567,2024-03-04,Sports,48.28,7,11,Mobile,Credit Card,0,10,45-54,East
9075,2023-10-22,Sports,46.89,3,5,Mobile,UPI,0,10,25-34,South
3994,2024-01-29,Home & Kitchen,124.76,4,5,Mobile,Debit Card,0,15,35-44,South
6229,2023-03-20,Electronics,90.89,3,9,Mobile,Credit Card,0,0,35-44,West
3010,2024-05-26,Home & Kitchen,82.05,5,7,Desktop,Credit Card,0,10,25-34,South
8377,2023-07-09,Home & Kitchen,101.91,3,7,Mobile,Credit Card,0,5,18-24,South
1830,2024-02-02,Sports,88.99,10,12,Desktop,Debit Card,0,10,35-44,North
1048,2024-05-27,Beauty,17.52,4,7,Desktop,Credit Card,0,5,18-24,North
5210,2023-06-15,Electronics,107.08,1,5,Desktop,Credit Card,0,0,35-44,South
2178,2023-07-16,Beauty,12.09,6,7,Desktop,Wallet,0,20,45-54,East
6768,2024-06-22,Electronics,199.98,9,9,Mobile,COD,0,0,35-44,Central
8878,2024-01-15,Electronics,212.93,2,5,Desktop,Credit Card,0,15,18-24,North
1070,2023-08-04,Fashion,84.17,5,12,Desktop,Wallet,0,0,25-34,South
8686,2024-04-06,Electronics,148.51,5,11,Mobile,Credit Card,0,20,35-44,North
8879,2023-05-05,Sports,63.52,4,8,Desktop,Credit Card,0,0,25-34,South
6455,2023-09-20,Home & Kitchen,62.01,2,6,Mobile,Credit Card,0,5,25-34,North
9258,2024-11-17,Home & Kitchen,31.28,7,6,Mobile,Wallet,0,5,18-24,South
6612,2024-01-02,Home & Kitchen,96.64,6,8,Mobile,Wallet,0,0,18-24,North
6769,2024-05-01,Toys,21.42,3,8,Mobile,Credit Card,0,5,35-44,South
2777,2024-08-28,Sports,12.71,4,8,Desktop,Debit Card,0,0,18-24,South
8380,2023-04-28,Sports,106.81,6,10,Desktop,UPI,0,5,25-34,Central
3228,2023-02-18,Fashion,45.18,6,10,Desktop,COD,0,10,45-54,South
10981,2024-05-05,Electronics,164.63,8,4,Desktop,Debit Card,0,10,25-34,South
9804,2024-10-22,Home & Kitchen,75.37,6,13,Tablet,Credit Card,0,0,35-44,South
10814,2024-04-16,Fashion,87.18,5,6,Desktop,Debit Card,1,0,55+,North
9888,2023-07-23,Fashion,24.68,6,4,Mobile,COD,0,0,55+,Central
7746,2024-03-16,Electronics,195.78,3,7,Mobile,Debit Card,0,0,18-24,East
7391,2024-12-03,Fashion,58.88,3,6,Mobile,Wallet,0,5,25-34,North
10429,2023-01-21,Books,23.64,2,6,Mobile,UPI,0,10,35-44,East
3406,2023-03-09,Books,16.76,4,7,Desktop,Credit Card,0,15,25-34,East
9440,2024-12-30,Beauty,34.04,5,9,Mobile,Debit Card,0,0,35-44,South
1637,2023-05-28,Home & Kitchen,109.41,8,10,Mobile,Debit Card,0,10,35-44,South
9090,2023-05-05,Fashion,42.02,7,2,Mobile,UPI,0,0,25-34,North
1949,2023-01-13,Home & Kitchen,63.14,9,9,Desktop,COD,0,5,18-24,East
4587,2024-09-22,Toys,31.61,6,7,Mobile,UPI,0,0,35-44,South
2111,2023-04-24,Electronics,63.07,4,9,Mobile,UPI,0,15,25-34,South
9367,2023-04-24,Home & Kitchen,71.4,6,7,Mobile,Debit Card,0,10,25-34,Central
1722,2024-02-17,Fashion,55.03,1,9,Tablet,Credit Card,0,0,35-44,West
4842,2023-06-19,Electronics,191.19,4,9,Mobile,COD,0,10,18-24,South
4674,2024-09-03,Fashion,47.35,6,8,Mobile,Credit Card,1,0,18-24,East
5866,2024-08-25,Books,5.0,4,2,Desktop,Credit Card,0,10,25-34,Central
1702,2024-11-29,Home & Kitchen,81.0,3,7,Tablet,Debit Card,0,0,25-34,North
3128,2024-11-07,Electronics,121.41,5,9,Desktop,Credit Card,0,5,25-34,North
10118,2024-09-08,Home & Kitchen,42.03,4,6,Desktop,UPI,0,0,18-24,North
5233,2024-08-31,Fashion,67.75,8,10,Mobile,Debit Card,0,5,25-34,East
3517,2023-10-11,Fashion,68.69,6,6,Tablet,Credit Card,1,0,35-44,North
2149,2023-08-07,Fashion,74.65,3,6,Mobile,Credit Card,0,0,18-24,South
2878,2024-02-01,Sports,80.56,9,4,Desktop,Wallet,0,10,55+,East
10445,2023-11-16,Electronics,194.11,3,3,Mobile,Wallet,0,25,25-34,South
10675,2024-11-09,Fashion,68.04,5,16,Tablet,Credit Card,0,20,35-44,East
1309,2024-02-13,Fashion,108.54,4,4,Mobile,UPI,0,15,55+,South
4952,2024-03-11,Books,31.78,7,4,Mobile,Credit Card,0,10,55+,West
8728,2024-11-27,Beauty,43.8,4,7,Desktop,Debit Card,0,0,35-44,East
4049,2024-11-16,Beauty,12.38,9,6,Desktop,UPI,0,25,35-44,North
6766,2023-03-20,Beauty,69.92,4,6,Mobile,Credit Card,0,0,35-44,North
10756,2024-08-12,Electronics,133.98,3,5,Desktop,Credit Card,0,0,25-34,South
10692,2023-07-20,Sports,87.54,4,5,Desktop,Wallet,0,10,45-54,South
7412,2023-02-11,Fashion,71.34,8,8,Mobile,Wallet,0,15,18-24,South
5865,2023-03-07,Electronics,142.99,4,5,Mobile,Credit Card,1,15,18-24,South
1015,2023-09-30,Books,16.16,4,3,Desktop,Credit Card,0,0,25-34,West
1605,2024-07-06,Books,17.24,7,8,Mobile,Debit Card,0,0,25-34,North
10573,2023-05-16,Electronics,5.0,5,5,Desktop,COD,0,0,25-34,East
5908,2024-04-29,Toys,18.65,6,4,Mobile,Credit Card,0,25,25-34,East
9006,2023-06-14,Home & Kitchen,64.29,7,7,Desktop,Credit Card,0,10,35-44,West
10086,2023-09-11,Home & Kitchen,81.61,4,9,Mobile,Credit Card,0,10,25-34,West
